trail_id,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews
10260691,19.8649,2253.076,149.9616,3,loop,3,4.5,252
10258661,19.718,482.802,13.716,1,loop,3,4.5,210
10000347,19.5693,5632.69,355.7016,5,loop,1,4.5,247
10274864,18.9631,2574.944,130.7592,3,out and back,2,4.5,246
10016038,18.9298,7081.096,472.7448,3,loop,2,4.5,131
10235832,18.0618,2092.142,19.812,1,loop,2,4.5,263
10011593,17.817,4667.086,296.8752,3,out and back,2,5,163
10000030,17.7959,4345.218,344.7288,5,loop,3,4.5,152
10016942,17.468,1931.208,105.7656,3,loop,2,4.5,230
10009072,16.9863,2896.812,51.816,1,out and back,2,4,250
10277873,16.931,2896.812,80.772,3,loop,2,4.5,206
10002987,16.2034,2574.944,23.7744,1,out and back,3,4,220
10015501,16.0589,2092.142,136.8552,3,loop,1,4.5,102
10030291,15.7278,9656.04,102.7176,1,loop,3,4.5,173
10007378,15.5088,2414.01,97.8408,3,loop,3,4.5,177
10258677,15.2347,4023.35,207.8736,3,loop,2,4.5,150
10014248,14.9756,5471.756,391.9728,3,out and back,3,4.5,146
10007829,14.9032,2414.01,136.8552,1,out and back,2,4.5,176
10356531,14.1795,321.868,8.8392,1,loop,3,4.5,122
10010045,14.0517,10621.644,569.976,5,out and back,2,4.5,106
10355329,13.5931,1609.34,137.7696,3,loop,3,5,119
10011223,13.4,10460.71,401.7264,3,out and back,1,4.5,102
10013878,12.6934,10621.644,633.984,3,loop,2,4.5,63
10013403,12.4132,4828.02,314.8584,7,loop,2,4.5,73
10007749,12.4093,4667.086,24.9936,3,out and back,2,4.5,79
10014845,12.2976,1448.406,113.9952,3,out and back,1,4.5,65
10258683,12.0947,321.868,9.7536,3,out and back,2,4,112
10302636,11.9862,4828.02,162.7632,3,out and back,2,4.5,86
10289730,11.8602,2414.01,150.876,3,out and back,3,4.5,79
10289978,11.7124,5632.69,238.9632,5,loop,1,4.5,55
10235861,11.696,5149.888,350.8248,5,loop,3,4.5,82
10014213,11.5237,8368.568,383.7432,3,loop,1,4.5,59
10009328,11.4985,3540.548,227.9904,3,loop,2,4.5,96
10008614,11.3532,2253.076,166.7256,3,loop,2,4.5,66
10000541,11.3439,7242.03,420.9288,5,loop,1,5,71
10013499,11.3435,3540.548,23.7744,1,out and back,2,4.5,81
10007701,11.3141,5310.822,14.9352,3,out and back,2,4.5,48
10007431,11.2798,3379.614,289.8648,3,out and back,1,4.5,85
10235834,11.1566,3057.746,253.8984,3,out and back,1,4.5,85
10258957,10.4507,5149.888,361.7976,5,out and back,2,4.5,72
10322999,10.0907,10138.842,311.8104,5,loop,2,5,45
10007964,10.035,11748.182,139.9032,1,loop,2,4.5,72
10003667,9.9517,2574.944,148.7424,3,loop,2,4.5,93
10009027,9.9482,4828.02,214.884,3,loop,2,4.5,80
10258662,9.9224,1287.472,12.8016,1,out and back,2,4.5,55
10258969,9.8408,804.67,18.8976,1,out and back,1,4.5,45
10009396,9.6895,3540.548,270.9672,7,out and back,1,4.5,54
10011012,9.6397,3701.482,145.9992,3,loop,2,4.5,71
10013121,9.0673,4988.954,398.9832,5,out and back,2,4,57
10297173,8.8323,1931.208,232.8672,3,out and back,1,4.5,66
10258978,8.7599,5471.756,225.8568,3,loop,2,5,43
10260690,8.6083,39428.83,623.9256,1,loop,2,4.5,32
10009660,8.6072,5632.69,115.824,3,out and back,2,4.5,42
10033567,8.5675,24622.902,349.9104,5,loop,2,4.5,23
10010498,8.313,3701.482,220.98,3,loop,1,4.5,43
10005044,8.1715,5954.558,292.9128,3,out and back,1,4.5,24
10291331,8.0621,6759.228,446.8368,3,out and back,1,4.5,35
10272276,7.9611,4184.284,146.9136,3,loop,2,4.5,43
10028047,7.9056,43613.114,1063.752,3,loop,2,4.5,23
10005452,7.8951,5149.888,359.9688,5,loop,1,5,34
10241325,7.8648,6598.294,499.872,7,loop,1,4.5,40
10290537,7.8255,8690.436,95.7072,3,out and back,2,5,34
10258956,7.7944,1287.472,102.7176,1,loop,2,4.5,36
10017247,7.7327,3701.482,30.7848,3,loop,2,4,39
10017169,7.6667,3540.548,266.7,3,loop,2,4.5,49
10290655,7.4701,6115.492,305.7144,3,loop,2,5,38
10235828,7.446,9012.304,105.7656,1,out and back,1,4,19
10015098,7.3678,4184.284,171.9072,1,out and back,1,4.5,39
10258997,7.3064,3701.482,198.7296,3,loop,2,4.5,48
10347877,7.1496,3862.416,214.884,3,loop,1,5,11
10242131,7.1003,7724.832,187.7568,3,loop,1,4.5,28
10259004,6.9133,3540.548,149.9616,3,loop,,4.5,37
10279795,6.8021,4828.02,304.8,3,loop,1,4.5,24
10258673,6.7586,3379.614,56.9976,1,out and back,2,4,31
10014092,6.6898,4345.218,222.8088,3,out and back,2,4.5,32
10254744,6.5939,3540.548,53.9496,1,out and back,1,4.5,23
10258977,6.5779,5632.69,104.8512,1,out and back,2,4.5,19
10009579,6.5566,4988.954,365.76,3,out and back,1,4.5,17
10319881,6.4841,7402.964,496.824,3,loop,2,5,22
10239622,6.4578,6598.294,81.9912,1,loop,1,4,32
10356349,6.4104,6437.36,289.8648,3,loop,2,4.5,20
10013918,6.4071,5793.624,237.744,3,loop,2,4.5,28
10006975,6.3892,2896.812,231.9528,3,out and back,2,4.5,30
10013411,6.2788,1770.274,116.7384,3,out and back,2,4.5,19
10001420,6.2711,8046.7,289.8648,5,out and back,2,4.5,18
10009813,6.1572,3701.482,267.9192,3,out and back,2,4.5,24
10342865,6.1487,1609.34,2.7432,1,loop,1,4,34
10309573,6.0095,7402.964,466.9536,3,loop,2,5,15
10347976,5.9984,9656.04,381.9144,3,point to point,2,4.5,25
10008569,5.9313,3218.68,58.8264,1,loop,1,4.5,23
10352558,5.8526,8851.37,499.872,3,loop,2,4.5,12
10258966,5.6174,5471.756,371.856,3,out and back,2,4.5,17
10030292,5.596,3218.68,39.9288,1,out and back,2,4,22
10276731,5.5853,9656.04,544.9824,3,loop,1,4.5,17
10003725,5.5826,3218.68,156.972,3,out and back,2,4,21
10000372,5.5627,4667.086,117.9576,1,out and back,3,4.5,7
10352247,5.4994,7724.832,400.812,5,loop,2,4.5,16
10282890,5.479,4988.954,396.8496,3,loop,1,4.5,18
10028045,5.4559,2253.076,141.732,3,out and back,2,4,25
10012463,5.4129,5471.756,453.8472,3,out and back,2,4.5,19
10012701,5.3721,2092.142,56.9976,1,loop,2,4.5,28
10354104,5.2542,4023.35,292.9128,3,loop,2,5,13
10235846,5.2499,7885.766,231.9528,3,loop,1,4,17
10338973,5.1587,3862.416,155.7528,1,loop,1,5,10
10009227,5.1543,4988.954,304.8,3,out and back,2,4.5,20
10347950,5.1368,8529.502,506.8824,5,loop,1,4.5,14
10016643,5.0743,7563.898,369.7224,7,loop,1,4,13
10346860,5.0525,6920.162,434.9496,3,loop,2,4.5,22
10357220,5.0349,8851.37,650.748,3,out and back,2,5,16
10003185,4.9828,5793.624,187.7568,3,out and back,,4.5,16
10326985,4.7946,2735.878,59.7408,1,loop,2,4.5,10
10015481,4.7113,5149.888,359.9688,3,loop,2,4.5,13
10336808,4.6807,4345.218,524.8656,3,out and back,1,4.5,15
10312233,4.6747,6759.228,542.8488,3,out and back,1,4.5,16
10347623,4.6132,10299.776,532.7904,3,loop,1,5,7
10301297,4.4857,1609.34,9.7536,1,loop,3,4,8
10011904,4.4448,2735.878,80.772,1,out and back,2,4.5,10
10258982,4.3433,4828.02,480.9744,5,out and back,1,4.5,6
10002084,4.2985,2574.944,219.7608,3,out and back,2,4,8
10357489,4.0902,2896.812,41.7576,1,out and back,1,4.5,11
10259002,4.0446,4506.152,125.8824,3,loop,2,4.5,10
10258959,3.9956,4345.218,139.9032,3,loop,2,4.5,12
10512851,3.9106,5471.756,350.8248,3,out and back,3,4.5,4
10376701,3.9081,5793.624,157.8864,3,loop,1,4,12
10290536,3.8489,9495.106,141.732,3,loop,2,4,11
10344064,3.8198,9173.238,575.7672,3,out and back,1,4.5,7
10531584,3.7983,4988.954,283.7688,1,loop,2,5,14
10004090,3.7313,8046.7,351.7392,3,out and back,2,4.5,8
10006506,3.6481,5954.558,89.916,3,loop,2,5,5
10009723,3.6409,2092.142,28.956,1,out and back,,3.5,15
10258651,3.5823,2896.812,28.956,1,loop,1,3,15
10330013,3.4558,6115.492,486.7656,3,loop,2,4.5,7
10033568,3.4236,1609.34,113.9952,1,out and back,2,4,9
10444304,3.3999,15288.73,964.9968,3,loop,1,4.5,8
10477761,3.3997,3218.68,57.912,1,out and back,1,4,11
10012522,3.38,4988.954,53.9496,1,out and back,2,4,6
10003798,3.3032,4345.218,135.9408,3,loop,1,3.5,9
10006288,3.2909,5793.624,415.7472,3,out and back,2,5,4
10357245,3.2537,2896.812,232.8672,3,out and back,2,4.5,7
10258953,3.2173,2574.944,189.8904,3,out and back,2,3.5,9
10355503,3.2,4506.152,80.772,1,loop,2,4,13
10012262,3.172,6920.162,292.9128,1,out and back,2,3.5,3
10005747,3.1696,12391.918,222.8088,1,out and back,1,4,4
10539067,3.1044,4023.35,233.7816,3,loop,2,4,14
10006592,2.9467,11104.446,290.7792,3,loop,2,3.5,5
10338365,2.9065,12070.05,540.7152,5,loop,2,4.5,5
10324476,2.8605,5149.888,225.8568,3,out and back,1,4,6
10526285,2.8596,12230.984,675.7416,5,loop,1,4.5,7
10290169,2.8322,40716.302,529.7424,3,out and back,2,5,2
10340472,2.6625,3862.416,153.924,3,loop,1,4,4
10042693,2.5753,1448.406,127.7112,3,out and back,2,3,5
10477074,2.5426,8529.502,366.9792,3,point to point,2,5,5
10376686,2.2713,5632.69,104.8512,1,loop,2,4.5,3
10263509,2.184,2253.076,147.828,3,loop,2,4,2
10376706,2.1022,3218.68,51.816,1,out and back,1,4,6
10011991,2.0369,14162.192,334.9752,5,loop,2,4,1
10419277,1.9554,3701.482,57.912,1,loop,1,4.5,3
10505598,1.905,6598.294,202.9968,3,point to point,2,4.5,3
10350967,1.8934,965.604,19.812,1,out and back,1,4,2
10001379,1.8617,5793.624,458.724,3,out and back,2,4.5,2
10372065,1.8237,7081.096,335.8896,3,loop,,5,1
10330014,1.7034,8529.502,640.9944,3,loop,2,0,0
10531734,1.5525,2574.944,66.7512,1,loop,2,4,1
10526284,1.5511,9173.238,595.884,5,loop,1,4.5,3
10477083,1.5443,6276.426,331.9272,3,point to point,2,5,2
10001291,1.4705,6759.228,110.9472,3,out and back,2,3,1
10008622,1.3611,8046.7,404.7744,5,out and back,2,0,0
10259006,1.2639,6920.162,101.8032,3,loop,2,2,2
10259003,1.193,2253.076,20.7264,1,out and back,2,4,1
10376696,1.1592,9334.172,157.8864,1,loop,1,5,1
10267407,0.4737,11587.248,266.7,5,out and back,2,4,2
10236223,7.5075,63568.93,1216.7616,5,point to point,2,4,24
10012657,1.6581,2253.076,21.9456,1,out and back,2,5,2
10006085,1.5845,37658.556,664.7688,3,out and back,,0,0
10003143,1.3234,23496.364,339.852,3,out and back,,0,0
10269389,4.9529,5793.624,117.9576,3,out and back,1,4,20
10269392,3.6115,643.736,17.9832,1,out and back,1,4,13
10032691,3.4639,14001.258,224.9424,3,loop,2,4,7
10269394,3.2799,482.802,1.8288,1,out and back,2,3.5,10
10021579,2.3172,24461.968,406.908,1,out and back,2,3,5
10357581,2.2479,2092.142,27.7368,1,out and back,1,4,7
10233735,1.4132,1931.208,22.86,1,out and back,1,5,1
10265487,6.1208,34439.876,109.728,1,loop,2,4,25
10030475,4.4919,2574.944,20.7264,1,loop,1,4,17
10005697,49.8766,18185.542,658.9776,5,out and back,3,5,1198
10012848,49.4404,9173.238,227.9904,3,out and back,3,4.5,1465
10241534,41.1262,14966.862,441.96,3,out and back,2,5,806
10000669,37.2892,8529.502,418.7952,3,out and back,3,4.5,647
10241253,35.4711,23979.166,785.7744,5,out and back,3,5,543
10027388,30.1548,4667.086,137.7696,1,out and back,3,4.5,471
10283805,26.6291,4506.152,176.784,3,out and back,3,4.5,422
10012004,25.3781,19312.08,502.92,3,out and back,3,4.5,260
10263769,23.0408,1287.472,10.9728,1,loop,2,4.5,289
10038233,21.2781,23657.298,1068.9336,5,out and back,2,5,128
10235887,21.0703,11426.314,106.9848,1,loop,2,4.5,174
10271699,20.7991,18024.608,446.8368,5,point to point,2,5,178
10274946,19.4428,5793.624,71.9328,1,out and back,3,4.5,179
10035600,18.43,8046.7,64.9224,1,out and back,2,4.5,95
10003785,18.2585,25588.506,1147.8768,7,out and back,2,5,111
10002912,18.2043,33152.404,1691.9448,5,out and back,1,5,169
10036124,17.6772,78857.66,1707.7944,1,point to point,2,5,130
10011534,17.1481,27680.648,1109.7768,7,loop,2,5,120
10031320,16.5227,11909.116,716.8896,5,out and back,1,5,126
10037163,16.2927,2896.812,178.9176,1,out and back,2,4.5,119
10038315,16.1935,8851.37,232.8672,3,loop,3,4.5,187
10235884,16.1099,13840.324,577.9008,5,out and back,2,5,98
10027387,15.8052,11104.446,134.7216,3,out and back,2,4.5,95
10039723,15.4623,965.604,7.9248,1,loop,2,4.5,126
10038226,15.4183,11426.314,566.928,5,out and back,3,4,220
10034098,14.6283,3057.746,55.7784,1,loop,,4,115
10017589,14.0427,30255.592,1135.9896,7,point to point,2,4.5,56
10376356,13.9011,22852.628,1577.9496,5,point to point,2,5,123
10036121,13.8981,13196.588,514.8072,3,out and back,2,5,45
10235872,13.565,4184.284,38.7096,1,loop,2,4,81
10240701,13.5272,5632.69,462.9912,3,out and back,2,5,62
10235859,13.5242,16093.4,1282.9032,7,out and back,1,4.5,95
10032775,13.394,1931.208,22.86,1,out and back,3,4.5,60
10376354,12.7234,18346.476,1130.808,5,out and back,2,5,60
10249485,12.4901,3057.746,33.8328,1,out and back,2,4.5,79
10294736,12.4184,1931.208,84.7344,1,out and back,3,4.5,102
10011771,12.2936,13035.654,794.9184,3,out and back,2,4.5,42
10006569,12.1633,19955.816,613.8672,7,point to point,1,4.5,56
10241211,12.082,6276.426,76.8096,1,out and back,1,4,91
10235892,11.8896,10621.644,122.8344,3,out and back,2,4.5,49
10041288,11.8022,3057.746,29.8704,1,out and back,2,4,9
10031310,11.5576,18185.542,844.9056,5,out and back,1,4.5,79
10235860,11.5097,19151.146,1066.8,5,out and back,2,4.5,64
10289090,11.3786,3057.746,71.9328,3,out and back,2,4,94
10254236,11.2731,14805.928,357.8352,3,out and back,2,4.5,46
10003887,11.2384,18024.608,297.7896,3,out and back,2,4.5,55
10013265,11.2089,3057.746,62.7888,3,out and back,2,4.5,53
10017113,10.5687,18668.344,920.8008,5,out and back,1,4.5,44
10009684,10.5346,14162.192,624.84,3,out and back,2,4,63
10281176,9.91,3057.746,79.8576,3,out and back,1,4,76
10042208,9.863,22047.958,379.7808,1,out and back,2,3.5,39
10036122,9.7015,16737.136,701.9544,5,out and back,1,4.5,54
10039716,9.6859,2735.878,64.9224,1,out and back,2,4,38
10005563,9.6638,42164.708,941.832,5,out and back,2,4,40
10013134,9.4907,15610.598,218.8464,3,loop,3,4.5,35
10264124,9.2233,2092.142,19.812,1,out and back,2,4.5,60
10031960,9.0339,5632.69,202.9968,7,out and back,,4.5,66
10031955,8.9914,42808.444,1759.9152,7,out and back,2,5,27
10034097,8.7461,47153.662,1406.9568,3,point to point,2,5,10
10235891,8.652,15127.796,394.716,3,out and back,2,5,31
10301762,8.6084,79662.33,3270.8088,7,loop,2,4.5,17
10028603,8.3564,28968.12,1417.9296,3,loop,1,4.5,19
10264163,8.1285,1448.406,10.9728,1,out and back,2,4,27
10012097,8.0641,20438.618,798.8808,3,loop,1,3.5,26
10287797,7.9668,35244.546,1356.9696,5,out and back,1,5,7
10266414,7.5727,4184.284,68.8848,1,out and back,1,4,36
10235888,7.5497,20760.486,620.8776,7,loop,1,5,24
10349003,7.4135,1770.274,11.8872,1,loop,1,4,13
10033837,7.3229,75960.848,2037.8928,3,loop,2,4.5,16
10350237,7.2905,13840.324,1238.7072,5,out and back,1,4.5,18
10011788,7.2318,24783.836,619.9632,5,out and back,1,5,7
10235906,7.1539,2092.142,109.728,1,out and back,1,4,9
10016776,7.1358,48602.068,1713.8904,7,out and back,1,4.5,20
10035609,7.0956,1931.208,49.9872,1,out and back,2,3.5,27
10263325,7.0945,25105.704,1033.8816,5,out and back,1,5,8
10263342,7.0588,14805.928,982.98,3,out and back,1,4.5,20
10290940,7.0155,17059.004,472.7448,3,out and back,2,4.5,38
10290937,6.8935,6437.36,103.9368,3,out and back,2,4,13
10042220,6.7833,24301.034,349.9104,3,out and back,1,4,20
10035603,6.5162,43774.048,1053.9984,5,point to point,2,5,9
10007651,6.5114,38785.094,824.7888,3,out and back,1,4.5,6
10235901,6.4775,27197.846,718.7184,3,out and back,1,5,5
10039709,6.3709,8851.37,110.9472,1,out and back,1,4,8
10013890,6.3595,28646.252,571.8048,5,out and back,2,4.5,24
10291009,6.3241,13518.456,193.8528,3,loop,2,4.5,13
10026859,6.3082,6920.162,61.8744,1,out and back,1,4.5,24
10235900,6.2224,12874.72,329.7936,3,out and back,2,5,2
10036123,6.1653,5471.756,124.968,1,loop,1,3.5,23
10011486,6.1447,50533.276,1787.9568,7,out and back,1,5,8
10018445,6.1081,15932.466,266.7,3,out and back,2,4,18
10290181,6.09,2253.076,48.768,3,out and back,2,4,22
10033012,5.977,36853.886,1042.7208,3,loop,,5,8
10035599,5.9549,8851.37,407.8224,3,out and back,2,3.5,39
10037155,5.862,24140.1,368.808,5,out and back,1,4,8
10381279,5.8573,23657.298,615.696,5,point to point,3,5,17
10235909,5.7762,5632.69,7.9248,1,out and back,2,4,11
10290935,5.6957,14484.06,310.896,3,out and back,2,4.5,16
10030543,5.636,18990.212,369.7224,3,point to point,1,5,17
10005155,5.5122,10621.644,197.8152,3,out and back,,4.5,9
10031962,5.27,19955.816,946.7088,5,out and back,1,4.5,7
10271983,5.2134,14966.862,1286.8656,5,out and back,2,4.5,8
10326273,5.0998,10138.842,877.824,5,out and back,1,5,12
10004411,5.0492,6920.162,131.9784,1,out and back,1,3.5,20
10263320,4.9898,18346.476,632.7648,3,out and back,1,3.5,7
10027448,4.9528,24944.77,707.7456,3,out and back,1,4.5,7
10005020,4.9233,24622.902,416.9664,3,out and back,1,4.5,7
10259215,4.8817,19151.146,937.8696,5,out and back,1,5,12
10001949,4.8672,20438.618,259.9944,3,out and back,1,4.5,6
10038232,4.7952,51498.88,5354.7264,3,out and back,2,4.5,2
10376353,4.7277,19473.014,1291.7424,5,out and back,2,4.5,11
10263321,4.6394,41199.104,657.7584,3,out and back,2,3.5,13
10271984,4.6191,26554.11,1493.8248,5,out and back,2,4.5,3
10273117,4.386,69684.422,1671.828,3,out and back,,5,3
10290936,4.2609,17541.806,258.7752,3,loop,2,4,8
10029725,4.1636,17541.806,541.9344,3,out and back,2,4.5,9
10333798,4.1236,63086.128,1762.9632,3,point to point,2,5,3
10000491,3.9817,36532.018,944.88,5,point to point,1,4.5,7
10317068,3.8896,12070.05,1366.7232,5,out and back,2,4,2
10377845,3.7842,12391.918,55.7784,1,loop,1,4,17
10318861,3.7171,43613.114,1932.7368,7,loop,2,4.5,3
10376344,3.6588,37336.688,523.9512,5,out and back,2,4.5,3
10037153,3.5294,32508.668,1148.7912,7,out and back,2,4.5,3
10287969,3.4916,10782.578,527.9136,3,out and back,1,4,10
10334016,3.4537,3540.548,59.7408,1,out and back,2,4.5,3
10263336,3.3255,67592.28,1196.9496,5,loop,1,3.5,2
10366671,3.2589,48923.936,1468.8312,3,point to point,2,4.5,6
10270721,3.2581,86904.36,2369.82,5,point to point,2,5,4
10490351,3.2501,17219.938,673.9128,3,out and back,1,5,6
10376345,3.1693,21404.222,304.8,3,out and back,2,4.5,3
10031948,3.1057,1448.406,29.8704,1,loop,2,2,2
10270943,2.9615,149507.686,5697.9312,5,point to point,2,0,0
10259216,2.7854,34439.876,885.7488,5,loop,1,5,1
10381285,2.7471,22208.892,400.812,1,out and back,2,3.5,4
10035416,2.7171,7724.832,60.96,1,out and back,1,4,3
10263333,2.6954,22852.628,1176.8328,5,out and back,1,5,2
10005605,2.5289,48923.936,2562.7584,5,out and back,1,4,1
10418476,2.479,10299.776,1250.8992,5,out and back,2,3,2
10005832,2.3963,18829.278,774.8016,3,point to point,,2.5,2
10263339,2.3449,53269.154,1196.9496,3,out and back,1,5,1
10258674,2.2053,19633.948,271.8816,1,out and back,2,4,2
10001820,2.1546,48280.2,1968.7032,3,loop,2,3,1
10290934,2.0701,25910.374,945.7944,3,loop,2,5,1
10004766,1.9912,8690.436,236.8296,3,out and back,1,0,0
10271947,1.9221,25588.506,375.8184,3,out and back,2,3.5,3
10342981,1.8898,16898.07,233.7816,3,point to point,2,5,1
10004778,1.8525,48119.266,1884.8832,7,out and back,1,4,1
10271950,1.2708,46188.058,2389.9368,5,out and back,2,0,0
10271949,1.2146,52303.55,2567.94,3,out and back,2,0,0
10483794,1.023,89962.106,79.8576,3,point to point,,4,2
10294628,0.7684,32347.734,1565.7576,5,out and back,1,4,4
10478760,0.7673,55844.098,818.9976,5,out and back,1,0,0
10236212,15.7517,13196.588,885.7488,5,out and back,3,5,135
10006002,14.6046,7242.03,322.7832,3,out and back,2,4.5,125
10026784,12.5884,4345.218,142.9512,1,loop,2,4.5,83
10261421,10.5062,41842.84,736.7016,1,point to point,2,4.5,46
10032993,9.042,643.736,13.716,1,loop,3,4.5,42
10309295,7.5185,8529.502,308.7624,3,loop,2,4.5,37
10258133,7.1156,37497.622,1175.9184,1,out and back,2,4.5,20
10236215,6.9354,16737.136,813.816,5,out and back,1,4.5,17
10309294,6.4345,2414.01,92.964,3,out and back,2,5,11
10313540,6.0987,20760.486,1330.7568,5,loop,2,4.5,19
10024320,5.9666,4667.086,340.7664,3,out and back,1,4,11
10309296,5.9253,12552.852,940.9176,5,out and back,2,5,13
10309297,5.7708,3379.614,134.7216,3,out and back,2,4.5,9
10028528,5.7524,13196.588,755.904,5,out and back,1,4,27
10270278,5.2404,1770.274,35.9664,1,out and back,2,4,9
10236198,4.5588,482.802,5.7912,1,loop,1,4.5,9
10027382,4.3778,11909.116,520.9032,3,loop,1,4,18
10026785,3.7984,4345.218,59.7408,1,out and back,1,4,10
10111533,3.6251,643.736,12.8016,1,loop,1,3.5,6
10313538,3.4292,11265.38,763.8288,5,out and back,2,4.5,7
10313543,3.197,5793.624,421.8432,5,out and back,1,4.5,6
10307901,2.9884,4828.02,221.8944,3,loop,1,4,9
10313599,2.7745,2092.142,100.8888,3,loop,2,4.5,4
10402715,1.6462,5149.888,501.7008,3,out and back,1,5,2
10313536,1.3832,16737.136,1033.8816,5,out and back,2,4,1
10032668,15.1743,1287.472,13.716,1,loop,4,5,144
10020405,5.587,17863.674,469.6968,3,out and back,2,4,7
10037870,4.739,23657.298,309.9816,1,out and back,2,4,19
10236113,3.9303,3057.746,140.8176,1,out and back,1,3.5,6
10034813,3.841,6115.492,443.7888,3,out and back,1,4,5
10263365,3.3437,1609.34,140.8176,3,out and back,1,5,2
10324970,3.0576,8690.436,207.8736,3,out and back,2,4,5
10269986,2.9628,482.802,7.9248,1,out and back,2,2.5,9
10033597,38.1531,1931.208,100.8888,1,out and back,3,4.5,943
10239649,24.5038,5632.69,260.9088,3,out and back,3,4.5,329
10026405,23.0524,7885.766,272.796,1,loop,3,4.5,263
10240984,20.3219,9173.238,247.8024,1,out and back,2,4.5,216
